url,warc_file,warc_record_offset,warc_record_length,warc_content_length,http_content_length,payload_length,http_orig_content_length,http_orig_content_encoding,http_orig_transfer_encoding,truncated_reason,http_content_type,identified_payload_type
https://www.tripadvisor.ca/ShowUserReviews-g261678-d1553980-r419026575-Peppers_Noosa_Resort_and_Villas-Noosa_Sunshine_Coast_Queensland.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1120419389,211475,1052773,1048576,1048576,225208,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.co.id/Attraction_Review-g293986-d3165340-Reviews-Strikers_Entertainment_Center-Amman_Amman_Governorate.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1121089236,219907,1052928,1048576,1048576,223509,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.co.il/Hotels-g580202-zff3-Minori_Amalfi_Coast_Campania-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1121520750,201844,1051213,1048576,1048576,332495,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.co.kr/Hotel_Review-g190736-d6925733-Reviews-The_Halston_Aparthotel-Carlisle_Cumbria_England.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1121723619,195131,1051296,1048576,1048576,242179,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.co.za/HotelsList-Exeter-Quiet-Hotels-zfp11509757.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1121919696,179559,1051158,1048576,1048576,284048,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.co/Hotel_Review-g294217-d2016610-Reviews-The_Ritz_Carlton_Hong_Kong-Hong_Kong.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1122539789,184743,1051211,-1,1048576,-1,gzip,chunked,"",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.ar/Hotel_Review-g194737-d2348496-Reviews-Nuovo_Albergo-Chieti_Province_of_Chieti_Abruzzo.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1123258666,201867,1051316,1048576,1048576,253359,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.ar/Hotel_Review-g40947-d225687-Reviews-Holiday_Inn_Express_Suites_Waterville_North-Waterville_Maine.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1123461552,193193,1051325,1048576,1048576,255445,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.ar/Hotels-g54359-zfb9228-Myrtle_Beach_South_Carolina-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1123655712,180426,1051227,1048576,1048576,284356,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.ar/Hotels-g652101-zff13-Conil_de_la_Frontera_Costa_de_la_Luz_Andalucia-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1123837101,199301,1051280,1048576,1048576,335893,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.ar/HotelsNear-g312659-d8682420-Topnotch_Tours_Day_Tours-Cape_Town_Central_Western_Cape.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1124037343,177276,1051153,1048576,1048576,298001,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.ar/HotelsNear-g31281-d2287447-Mesa_Arts_Center-Mesa_Arizona.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1124215549,173422,1051210,1048576,1048576,295655,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.ar/HotelsNear-g31310-d104038-oa60-Phoenix_Art_Museum-Phoenix_Arizona.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1124389923,175367,1051229,1048576,1048576,300801,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.ar/HotelsNear-g40652-d10415998-University_of_Southern_Maine_Art_Gallery_Gorham_campus-Gorham_Maine.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1124566235,174885,1051282,1048576,1048576,291862,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.ar/SmartDeals-g198567-Bad_Worishofen_Swabia_Bavaria-Hotel-Deals.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1125059341,184887,1052831,1048576,1048576,235672,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.au/Hotel_Review-g297952-d1541009-Reviews-Corail_Club_SARL-Port_El_Kantaoui_Sousse_Governorate.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1125430475,203270,1051318,1048576,1048576,225704,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.br/Attraction_Review-g198481-d9712698-Reviews-St_Bartholomew_s_Church-Schoenau_am_Koenigssee_Upper_Bavaria_Bavaria.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1126094190,222629,1052983,1048576,1048576,224126,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.eg/Hotel_Review-g186240-d2263280-Reviews-Treventon_Guest_House-Penzance_Cornwall_England.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1126717084,196211,1051299,1048576,1048576,240171,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.eg/Hotel_Review-g186306-d7004502-Reviews-Premier_Inn_St_Albans_City_Centre_Hotel-St_Albans_Hertfordshire_England.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1126914326,194631,1051345,1048576,1048576,243249,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.eg/Hotel_Review-g660732-d2070604-Reviews-Fenghua_Pacific_Grand_Hotel-Fenghua_Zhejiang.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1127109980,199996,1051274,1048576,1048576,236929,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.eg/Hotels-g644400-zff3-Maragogi_State_of_Alagoas-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1127310961,183375,1051198,1048576,1048576,298998,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.eg/HotelsNear-g55711-d12492047-Hamilton_Park-Dallas_Texas.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1127495313,174952,1051097,1048576,1048576,303939,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.hk/Attraction_Review-g551795-d1170692-Reviews-Highland_Safaris-Aberfeldy_Perth_and_Kinross_Scotland.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1128311765,212150,1052947,1048576,1048576,232740,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com.tw/Hotel_Review-g186332-d1024214-Reviews-Surrey_House_Hotel-Blackpool_Lancashire_England.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1128804795,198149,1051301,1048576,1048576,238980,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com/Hotels-g312799-zfc3-Gualeguaychu_Province_of_Entre_Rios_Litoral-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1129263593,211540,1051197,1048576,1048576,232107,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.com/HotelsList-Kandersteg-Budget-Hotels-zfp11419670.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1129476043,211873,1051104,1048576,1048576,244089,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.cz/Hotel_Review-g662890-d1422404-Reviews-Hotel_El_Sella-Cangas_de_Onis_Asturias.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1130263089,195181,1051234,1048576,1048576,245456,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.dk/Hotel_Review-g2104408-d594693-Reviews-or620-Cinnamon_Dhonveli_Maldives-Farukolhufushi_Island.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1131240559,195066,1051262,1048576,1048576,246951,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.dk/Hotel_Review-g312774-d1907900-Reviews-Santa_Cecilia_Resort_Spa-Villa_Carlos_Paz_Province_of_Cordoba_Central_Argentina.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1131436626,195253,1051320,1048576,1048576,238927,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.dk/Hotel_Review-g499444-d1396119-Reviews-Hotel_Ibarra-Tepic_Pacific_Coast.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1131632861,198977,1051219,1048576,1048576,234874,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.dk/Hotels-g49181-zff7-Greenville_North_Carolina-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1131832776,207416,1051156,1048576,1048576,365457,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.dk/HotelsList-Kusadasi-Cheap-Hotels-zfp13016535.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1132041114,184426,1050994,1048576,1048576,268523,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.dk/HotelsList-San_Antonio-Honeymoon-Hotels-zfp12735326.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1132226501,174738,1051010,1048576,1048576,290704,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.dk/HotelsNear-g1054675-d5927283-oa90-Malindi_Caffe-Fossano_Province_of_Cuneo_Piedmont.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1132402185,179128,1051203,1048576,1048576,293384,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.dk/HotelsNear-g36382-d2336041-TaxSlayer_Center-Moline_Illinois.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1132582242,174970,1051154,1048576,1048576,295701,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.dk/HotelsNear-g43466-d280026-Plummer_House-Rochester_Minnesota.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1132758155,176915,1051163,1048576,1048576,299326,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.dk/HotelsNear-g504049-d3343085-Treacle_Wool_Shop-Morpeth_Northumberland_England.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1132935998,178077,1051188,1048576,1048576,290878,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.es/Hotel_Review-g255349-d1773866-Reviews-High_Street_Motel-Echuca_Victoria.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1133415360,193497,1051222,1048576,1048576,245351,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.es/Hotels-g147387-zff4-Trinidad_and_Tobago-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1133609791,212686,1051128,1048576,1048576,381916,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.fr/Hotel_Review-g261609-d657988-Reviews-Coogee_Bay_Hotel_Pub_Style-Coogee_Randwick_Greater_Sydney_New_South_Wales.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1134474308,197445,1051301,1048576,1048576,245313,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.fr/Hotels-g309274-zff3-Manuel_Antonio_Province_of_Puntarenas-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1134672760,210395,1051184,1048576,1048576,362473,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.fr/HotelsNear-g274887-d9572160-Deli_palyaudvar-Budapest_Central_Hungary.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1134884145,179203,1051065,1048576,1048576,298702,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.ie/Hotels-g293817-zfa3-Port_Louis-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1135270994,213483,1051126,1048576,1048576,373224,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.in/Attraction_Review-g298559-d5115867-Reviews-ShengLiHe_MeiShiJie-Hangzhou_Zhejiang.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1135699310,220744,1052860,1048576,1048576,222773,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.in/Hotel_Review-g1861858-d550204-Reviews-Warner_Holme_Lacy_House_Hotel-Holme_Lacy_Herefordshire_England.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1135984390,191130,1051269,1048576,1048576,248544,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.in/Hotel_Review-g189487-d253531-Reviews-Hotel_Pelops-Olympia_Elis_Region_West_Greece.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1136176500,186719,1051246,1048576,1048576,250759,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.in/Hotel_Review-g304551-d2145938-Reviews-The_Ashtan_Sarovar_Portico-New_Delhi_National_Capital_Territory_of_Delhi.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1136364214,186154,1051310,1048576,1048576,274856,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.in/Hotels-g48245-zff7-New_Paltz_New_York-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1136551338,213764,1051129,1048576,1048576,375459,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.in/HotelsNear-g34227-d5037075-oa120-Bliss-Fort_Lauderdale_Broward_County_Florida.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1136766058,177681,1051199,1048576,1048576,307297,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.in/LastMinute-g196579-Nanterre_La_Defense_Hauts_de_Seine_Ile_de_France-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1136944717,207564,1051212,1048576,1048576,210281,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.it/Hotels-g154958-Moncton_New_Brunswick-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1137842456,211290,1051128,1048576,1048576,378601,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.jp/Hotel_Review-g298298-d2515393-Reviews-Chariton_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1139116186,196327,1051231,1048576,1048576,246548,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.jp/ShowUserReviews-g60950-d75235-r260584412-Homewood_Suites_by_Hilton_Tucson_St_Philip_s_Plaza_University-Tucson_Arizona.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1139380454,205722,1052787,1048576,1048576,208164,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.nl/Attraction_Review-g194861-d6921301-Reviews-Rent_Boats_Bagnaia-Portoferraio_Elba_Island_Province_of_Livorno_Tuscany.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1139803016,220866,1052945,1048576,1048576,224633,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.nl/Hotels-g60920-zfa9-Macon_Georgia-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1140129984,212806,1051135,1048576,1048576,381588,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.nl/HotelsNear-g1028919-d9581460-Chiesa_di_San_Nicola_di_Bari-Rivisondoli_Province_of_L_Aquila_Abruzzo.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1140343776,176168,1051245,1048576,1048576,280475,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.nl/SmartDeals-g53227-Montgomery_Pennsylvania-Hotel-Deals.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1140647053,183394,1052769,1048576,1048576,265094,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.ru/Hotel_Review-g187147-d608193-Reviews-Hotel_Mistral-Paris_Ile_de_France.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1140953464,188289,1051218,1048576,1048576,260706,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.ru/Hotels-g1081507-c2-Herstal_Liege_Province_The_Ardennes_Wallonia-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1141142743,188646,1051209,1048576,1048576,296092,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.ru/Hotels-g2628852-zfb9323-Eastern_Province-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1141332327,184827,1051139,1048576,1048576,304580,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.ru/Hotels-g53755-zff4-State_College_Pennsylvania-Hotels.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1141518121,211142,1051133,1048576,1048576,385187,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.ru/ShowUserReviews-g679018-d302883-r584111416-Neemrana_Fort_Palace-Alwar_Alwar_District_Rajasthan.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1142036260,214860,1052729,1048576,1048576,227396,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripadvisor.se/Hotel_Review-g293916-d3169141-Reviews-Riva_Surya_Bangkok-Bangkok.html,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1142337480,188509,1051202,1048576,1048576,253016,gzip,"","",text/html;charset=UTF-8,text/html
https://www.tripexpert.com/sydney/restaurants,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1142743386,120556,1049882,-1,1048576,-1,gzip,chunked,"",text/html; charset=utf-8,text/html
https://www.tsum.ru/catalog/tufli-4086/?brand=1964618&color=1202820&size=42,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1143745465,96075,1048917,-1,1048576,-1,gzip,chunked,"",text/html; charset=utf-8,text/html
https://www.twilighttimemovies.com/actors-directors/katharine-houghton/,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1145214463,68270,1049529,-1,1048576,-1,gzip,chunked,"",text/html; charset=utf-8,text/html
https://www.underarmour.com/en-us/mens/white/g/39jvkml1,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1146696246,100532,1053603,-1,1048576,-1,gzip,chunked,"",text/html; charset=utf-8,text/html
https://www.westfield.co.nz/manukau/browse-stores/food-and-drink/takeaway,CC-MAIN-20181015080248-20181015101748-00033.warc.gz,1157548655,54461,1049161,-1,1048576,-1,gzip,chunked,"",text/html; charset=utf-8,text/html
